station_name,time_slot,time_order,boarding_average,alighting_average,morning_boarding,morning_alighting,evening_boarding,evening_alighting,commute_pattern,station_total_average,boarding_share,alighting_share
가락시장,06시이전,0,263.15983606557376,137.2172131147541,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.006508149757075766,0.0033934896204178993
가락시장,06-07시간대,1,584.0532786885246,534.8852459016393,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.014444097019686823,0.013228132891490127
가락시장,07-08시간대,2,1520.3524590163934,1183.5696721311476,1520.3524590163934,1183.5696721311476,0.0,0.0,혼합형,40435.43032786885,0.0375995122764537,0.029270609031095417
가락시장,08-09시간대,3,1603.799180327869,3106.5081967213114,1603.799180327869,3106.5081967213114,0.0,0.0,혼합형,40435.43032786885,0.03966321533673652,0.0768263913981459
가락시장,09-10시간대,4,1098.3647540983607,1311.3237704918033,1098.3647540983607,1311.3237704918033,0.0,0.0,혼합형,40435.43032786885,0.027163424382832577,0.032430068379611494
가락시장,10-11시간대,5,938.5081967213115,845.4713114754098,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.023210045969869995,0.02090917061151431
가락시장,11-12시간대,6,891.827868852459,829.938524590164,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.022055604741216137,0.020525032573182604
가락시장,12-13시간대,7,900.2090163934427,844.5532786885246,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.022262877112822557,0.020886466938536394
가락시장,13-14시간대,8,922.0450819672132,881.8196721311475,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.022802900191511564,0.021808094163483675
가락시장,14-15시간대,9,975.8032786885246,907.4713114754098,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.02413238268459784,0.022442479382987143
가락시장,15-16시간대,10,1130.233606557377,1017.311475409836,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.027951566173351663,0.025158913041385043
가락시장,16-17시간대,11,1257.622950819672,1139.7540983606557,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.031102004866086334,0.028187015424814606
가락시장,17-18시간대,12,1726.9262295081967,1514.155737704918,0.0,0.0,1726.9262295081967,1514.155737704918,혼합형,40435.43032786885,0.04270824411921658,0.03744626248385277
가락시장,18-19시간대,13,2436.2909836065573,2093.159836065574,0.0,0.0,2436.2909836065573,2093.159836065574,혼합형,40435.43032786885,0.06025139250038895,0.05176548930216106
가락시장,19-20시간대,14,1023.766393442623,1400.877049180328,0.0,0.0,1023.766393442623,1400.877049180328,혼합형,40435.43032786885,0.02531854824201102,0.03464479140747063
가락시장,20-21시간대,15,835.3401639344262,881.9918032786885,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.020658619363293735,0.021812351102167036
가락시장,21-22시간대,16,800.0204918032787,729.8524590163935,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.019785136087741587,0.01804982544017506
가락시장,22-23시간대,17,599.5737704918033,668.110655737705,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.014827930990969716,0.016522902076727266
가락시장,23-24시간대,18,282.2090163934426,336.5655737704918,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.006979250971367526,0.008323531394162623
가락시장,24시이후,19,79.0,201.78688524590163,0.0,0.0,0.0,0.0,혼합형,40435.43032786885,0.0019537321442960314,0.004990348405092312
가산디지털단지,06시이전,0,267.24590163934425,231.62704918032787,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.0026276347974475093,0.0022774204982109695
가산디지털단지,06-07시간대,1,428.3606557377049,1259.3524590163934,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.004211759125095291,0.012382297813600564
가산디지털단지,07-08시간대,2,1058.155737704918,6589.9098360655735,1058.155737704918,6589.9098360655735,0.0,0.0,업무 유입형,101705.87704918033,0.010404076621779114,0.06479379586765663
가산디지털단지,08-09시간대,3,1220.4795081967213,17889.110655737706,1220.4795081967213,17889.110655737706,0.0,0.0,업무 유입형,101705.87704918033,0.012000088329276714,0.17589062869088035
가산디지털단지,09-10시간대,4,781.7540983606557,10162.307377049181,781.7540983606557,10162.307377049181,0.0,0.0,업무 유입형,101705.87704918033,0.007686420107096024,0.09991858555169975
가산디지털단지,10-11시간대,5,715.4262295081967,2420.2295081967213,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.007034266359674074,0.02379635846438263
가산디지털단지,11-12시간대,6,889.7090163934427,1323.295081967213,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.008747862387177684,0.013010999170945921
가산디지털단지,12-13시간대,7,1203.6967213114754,1229.2704918032787,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.01183507537848007,0.012086523684455909
가산디지털단지,13-14시간대,8,1353.7704918032787,1222.6024590163934,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.01331064173556713,0.012020961762368939
가산디지털단지,14-15시간대,9,1573.8483606557377,1016.9631147540983,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.015474507534060163,0.009999059486624762
가산디지털단지,15-16시간대,10,2095.8647540983607,929.6434426229508,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.0206071154873862,0.009140508588047646
가산디지털단지,16-17시간대,11,3295.905737704918,952.2540983606557,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.032406246652896646,0.009362822739340707
가산디지털단지,17-18시간대,12,9779.627049180328,1135.061475409836,0.0,0.0,9779.627049180328,1135.061475409836,업무 유입형,101705.87704918033,0.09615596790391322,0.011160234868836261
가산디지털단지,18-19시간대,13,13949.54918032787,1500.2704918032787,0.0,0.0,13949.54918032787,1500.2704918032787,업무 유입형,101705.87704918033,0.13715578278315718,0.014751069803742179
가산디지털단지,19-20시간대,14,5321.799180327869,1048.77868852459,0.0,0.0,5321.799180327869,1048.77868852459,업무 유입형,101705.87704918033,0.05232538506849992,0.010311878909587973
가산디지털단지,20-21시간대,15,2935.4877049180327,620.0532786885246,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.028862517979158318,0.006096533422436297
가산디지털단지,21-22시간대,16,2129.9631147540986,496.6311475409836,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.020942379895353986,0.004883013272682713
가산디지털단지,22-23시간대,17,1200.8319672131147,454.87704918032784,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.01180690833266643,0.0044724755577336996
가산디지털단지,23-24시간대,18,506.14344262295083,299.40983606557376,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.004976540759568918,0.002943879397655583
가산디지털단지,24시이후,19,81.8811475409836,134.7295081967213,0.0,0.0,0.0,0.0,업무 유입형,101705.87704918033,0.0008050778373543705,0.0013246973735015553
강남,06시이전,0,256.26229508196724,491.26229508196724,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.0014185042665608354,0.002719314058087804
강남,06-07시간대,1,655.7827868852459,2349.7295081967213,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.0036299943416815794,0.013006600645541037
강남,07-08시간대,2,1781.2704918032787,7167.5901639344265,1781.2704918032787,7167.5901639344265,0.0,0.0,업무 유입형,180656.69672131148,0.00985997488125857,0.0396751977314821
강남,08-09시간대,3,2730.77868852459,14492.774590163934,2730.77868852459,14492.774590163934,0.0,0.0,업무 유입형,180656.69672131148,0.015115845346918982,0.08022273656714253
강남,09-10시간대,4,2126.2745901639346,14074.27049180328,2126.2745901639346,14074.27049180328,0.0,0.0,업무 유입형,180656.69672131148,0.011769697048341441,0.07790616538015656
강남,10-11시간대,5,2019.889344262295,6153.80737704918,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.011180816326882474,0.034063544218027514
강남,11-12시간대,6,2573.0163934426228,3757.598360655738,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.014242574120636472,0.020799662724113488
강남,12-13시간대,7,3106.848360655738,3351.1639344262294,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.017197526673746785,0.018549901527292252
강남,13-14시간대,8,3678.311475409836,3928.5122950819673,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.02036078120637926,0.021745733019475348
강남,14-15시간대,9,4077.467213114754,3576.340163934426,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.022570252235956823,0.01979633320458326
강남,15-16시간대,10,5053.040983606557,3463.745901639344,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.027970405057287127,0.019173083337080288
강남,16-17시간대,11,6168.86475409836,3798.3565573770493,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.03414689223292235,0.02102527404913504
강남,17-18시간대,12,10388.733606557376,5246.504098360656,0.0,0.0,10388.733606557376,5246.504098360656,업무 유입형,180656.69672131148,0.05750538892329836,0.02904129320184643
강남,18-19시간대,13,13938.77049180328,7269.676229508197,0.0,0.0,13938.77049180328,7269.676229508197,업무 유입형,180656.69672131148,0.07715612398972292,0.04024028093861752
강남,19-20시간대,14,9187.668032786885,4097.627049180328,0.0,0.0,9187.668032786885,4097.627049180328,업무 유입형,180656.69672131148,0.05085705760999363,0.022681844202551194
강남,20-21시간대,15,6690.622950819672,2079.5245901639346,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.037035012109962934,0.011510918930239799
강남,21-22시간대,16,7217.053278688524,1712.3237704918033,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.03994899391868019,0.009478329901787727
강남,22-23시간대,17,6090.913934426229,1465.6598360655737,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.03371540632021146,0.00811295602468898
강남,23-24시간대,18,2766.7377049180327,755.188524590164,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.01531489147720949,0.004180240966960384
강남,24시이후,19,599.3196721311475,317.4139344262295,0.0,0.0,0.0,0.0,업무 유입형,180656.69672131148,0.003317450628778422,0.0017570006547605894
강남구청,06시이전,0,65.05327868852459,72.53688524590164,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.0016745271225287984,0.0018671615662847103
강남구청,06-07시간대,1,156.80737704918033,644.5204918032787,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.004036356217165902,0.016590509599335123
강남구청,07-08시간대,2,322.1639344262295,1639.0245901639344,322.1639344262295,1639.0245901639344,0.0,0.0,업무 유입형,38848.74590163935,0.008292775659783518,0.04218989705134266
강남구청,08-09시간대,3,412.6844262295082,4762.737704918033,412.6844262295082,4762.737704918033,0.0,0.0,업무 유입형,38848.74590163935,0.010622850664842018,0.12259694861133352
강남구청,09-10시간대,4,383.6967213114754,4199.401639344263,383.6967213114754,4199.401639344263,0.0,0.0,업무 유입형,38848.74590163935,0.00987668230740195,0.10809619569127597
강남구청,10-11시간대,5,367.8032786885246,1639.5409836065573,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.00946757147887762,0.04220318946093371
강남구청,11-12시간대,6,439.7418032786885,868.0450819672132,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.011319330729286996,0.022344224036600965
강남구청,12-13시간대,7,525.5860655737705,742.3483606557377,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.013529035580826606,0.019108682749638308
강남구청,13-14시간대,8,588.1311475409836,796.405737704918,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.015138999571056052,0.020500165944129258
강남구청,14-15시간대,9,772.9098360655738,666.6270491803278,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.019895361307736795,0.017159551324208832
강남구청,15-16시간대,10,993.0040983606557,623.188524590164,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.025560776167004987,0.016041406488847984
강남구청,16-17시간대,11,1247.7459016393443,629.9672131147541,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.03211804841264365,0.01621589573855898
강남구청,17-18시간대,12,2206.844262295082,742.0,0.0,0.0,2206.844262295082,742.0,업무 유입형,38848.74590163935,0.05680606184515102,0.019099715647930064
강남구청,18-19시간대,13,3811.4180327868853,864.5122950819672,0.0,0.0,3811.4180327868853,864.5122950819672,업무 유입형,38848.74590163935,0.09810916528520552,0.022253287075747953
강남구청,19-20시간대,14,2267.7991803278687,522.405737704918,0.0,0.0,2267.7991803278687,522.405737704918,업무 유입형,38848.74590163935,0.05837509365346519,0.013447171216996052
강남구청,20-21시간대,15,1342.1065573770493,342.7049180327869,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.034546972527121265,0.008821518174627237
강남구청,21-22시간대,16,1225.454918032787,253.20901639344262,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.031544259398630294,0.006517816998122394
강남구청,22-23시간대,17,846.1680327868852,207.06147540983608,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.021781090049323278,0.005329939760065677
강남구청,23-24시간대,18,365.9344262295082,135.38934426229508,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.00941946561559575,0.003485037705080253
강남구청,24시이후,19,76.52459016393442,79.54098360655738,0.0,0.0,0.0,0.0,업무 유입형,38848.74590163935,0.0019698085070155437,0.0020474530582775103
강동,06시이전,0,449.59016393442624,58.10655737704918,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.010811864587358833,0.0013973620430225478
강동,06-07시간대,1,894.2704918032787,433.67622950819674,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.021505656122979687,0.010429162033186412
강동,07-08시간대,2,2514.7418032786886,1232.3196721311476,2514.7418032786886,1232.3196721311476,0.0,0.0,혼합형,41583.0368852459,0.06047518391257627,0.02963515328454492
강동,08-09시간대,3,3074.061475409836,2403.4754098360654,3074.061475409836,2403.4754098360654,0.0,0.0,혼합형,41583.0368852459,0.07392585308026277,0.05779941990453429
강동,09-10시간대,4,1489.622950819672,1251.983606557377,1489.622950819672,1251.983606557377,0.0,0.0,혼합형,41583.0368852459,0.03582285139323737,0.030108036842340247
강동,10-11시간대,5,972.860655737705,720.2008196721312,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.023395613418578532,0.017319582060820238
강동,11-12시간대,6,859.8565573770492,643.8729508196722,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.02067806061760091,0.015484029042816858
강동,12-13시간대,7,920.0368852459017,681.610655737705,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.022125293248419296,0.01639155547053245
강동,13-14시간대,8,845.4262295081967,851.3811475409836,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.020331036230982032,0.02047424169356574
강동,14-15시간대,9,855.7909836065573,810.3524590163935,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.020580290611487327,0.01948757281130458
강동,15-16시간대,10,948.327868852459,925.5491803278688,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.022805642393784274,0.02225785439582128
강동,16-17시간대,11,1157.8483606557377,1073.422131147541,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.02784424725522042,0.025813942692781117
강동,17-18시간대,12,1698.0040983606557,1429.0901639344263,0.0,0.0,1698.0040983606557,1429.0901639344263,혼합형,41583.0368852459,0.04083405699892798,0.034367142733663175
강동,18-19시간대,13,1926.1926229508197,2441.8565573770493,0.0,0.0,1926.1926229508197,2441.8565573770493,혼합형,41583.0368852459,0.04632159570900059,0.058722420012652946
강동,19-20시간대,14,878.8401639344262,1720.2131147540983,0.0,0.0,878.8401639344262,1720.2131147540983,혼합형,41583.0368852459,0.021134583468728037,0.04136814536901821
강동,20-21시간대,15,611.4590163934427,1094.7418032786886,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.014704530072703632,0.026326643874033995
강동,21-22시간대,16,499.83196721311475,995.2991803278688,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.012020092918958029,0.02393522106320742
강동,22-23시간대,17,350.2704918032787,881.2131147540983,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.008423398530749407,0.02119164882511893
강동,23-24시간대,18,147.91803278688525,536.5901639344262,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.003557172440172789,0.012904063871410364
강동,24시이후,19,44.21311475409836,258.91803278688525,0.0,0.0,0.0,0.0,혼합형,41583.0368852459,0.0010632488164852058,0.006226530147410953
강동구청,06시이전,0,226.63934426229508,35.32786885245902,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.009261254978761915,0.0014436169605231053
강동구청,06-07시간대,1,500.7049180327869,230.86475409836066,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.02046050711148826,0.009433919605942812
강동구청,07-08시간대,2,1334.1803278688524,716.2745901639345,1334.1803278688524,716.2745901639345,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.05451914911005703,0.02926941761108859
강동구청,08-09시간대,3,1686.1803278688524,1583.4016393442623,1686.1803278688524,1583.4016393442623,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.06890306715012762,0.06470318012738999
강동구청,09-10시간대,4,949.4098360655738,659.2090163934427,949.4098360655738,659.2090163934427,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.038796117239784274,0.026937524042837575
강동구청,10-11시간대,5,619.7745901639345,426.26229508196724,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.025326099171126056,0.01741852817054375
강동구청,11-12시간대,6,515.7704918032787,385.4016393442623,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.0210761377317763,0.015748822706922478
강동구청,12-13시간대,7,500.7172131147541,443.47131147540983,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.020461009530384034,0.018121747151661673
강동구청,13-14시간대,8,509.422131147541,519.0860655737705,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.020816722108591815,0.021211623360669944
강동구청,14-15시간대,9,492.4590163934426,500.88524590163934,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.020123551505389362,0.020467875921959606
강동구청,15-16시간대,10,552.5737704918033,621.889344262295,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.022580044959792253,0.025412515221199125
강동구청,16-17시간대,11,645.8032786885246,717.9713114754098,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.026389719973478984,0.029338751418705355
강동구청,17-18시간대,12,881.2131147540983,1005.3647540983607,0.0,0.0,881.2131147540983,1005.3647540983607,주거 유출·귀가형,24471.774590163935,0.036009367097892805,0.04108262563445039
강동구청,18-19시간대,13,1249.360655737705,1477.1475409836066,0.0,0.0,1249.360655737705,1477.1475409836066,주거 유출·귀가형,24471.774590163935,0.05105312862107952,0.060361276030113646
강동구청,19-20시간대,14,444.1885245901639,1044.0122950819673,0.0,0.0,444.1885245901639,1044.0122950819673,주거 유출·귀가형,24471.774590163935,0.018151054920581805,0.0426618956968324
강동구청,20-21시간대,15,346.5696721311475,648.6434426229508,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.014162016361103867,0.026505778738402704
강동구청,21-22시간대,16,292.9590163934426,554.311475409836,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.011971302502565265,0.0226510534970616
강동구청,22-23시간대,17,210.46311475409837,477.2295081967213,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.008600239184888982,0.019501221966491004
강동구청,23-24시간대,18,77.42213114754098,262.82377049180326,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.0031637317866870045,0.010739873789023921
강동구청,24시이후,19,21.258196721311474,105.12704918032787,0.0,0.0,0.0,0.0,주거 유출·귀가형,24471.774590163935,0.0008686822707927315,0.004295849031830414
강변(동서울터미널),06시이전,0,354.92622950819674,57.364754098360656,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.00640414943804147,0.0010350670848740958
강변(동서울터미널),06-07시간대,1,949.9959016393443,667.2581967213115,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.01714135280465318,0.01203974474211877
강변(동서울터미널),07-08시간대,2,2952.098360655738,761.6229508196722,2952.098360655738,761.6229508196722,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.05326650296776665,0.013742425290038043
강변(동서울터미널),08-09시간대,3,4318.7213114754095,1501.295081967213,4318.7213114754095,1501.295081967213,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.07792531055894879,0.027088778614184416
강변(동서울터미널),09-10시간대,4,2836.47131147541,1130.2909836065573,2836.47131147541,1130.2909836065573,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.05118017392114574,0.020394526427413857
강변(동서울터미널),10-11시간대,5,2007.016393442623,1013.3319672131148,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.03621381526526136,0.018284163887717
강변(동서울터미널),11-12시간대,6,1578.872950819672,978.4344262295082,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.02848856320013725,0.01765448636912709
강변(동서울터미널),12-13시간대,7,1390.4795081967213,1106.8811475409836,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.02508926593947479,0.019972128542952845
강변(동서울터미널),13-14시간대,8,1319.545081967213,1220.700819672131,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.023809353022063853,0.022025845988199923
강변(동서울터미널),14-15시간대,9,1220.0204918032787,1347.672131147541,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.02201357041942882,0.024316866446618467
강변(동서울터미널),15-16시간대,10,1344.8647540983607,1639.6967213114754,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.02426621123813531,0.02958604341779935
강변(동서울터미널),16-17시간대,11,1484.6147540983607,1815.1762295081967,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.02678780533166405,0.032752326719439284
강변(동서울터미널),17-18시간대,12,1735.200819672131,2428.0860655737706,0.0,0.0,1735.200819672131,2428.0860655737706,주거 유출·귀가형,55421.29098360656,0.03130928184594974,0.043811430994849805
강변(동서울터미널),18-19시간대,13,1951.6639344262296,3576.0368852459014,0.0,0.0,1951.6639344262296,3576.0368852459014,주거 유출·귀가형,55421.29098360656,0.03521505724223432,0.06452460456584604
강변(동서울터미널),19-20시간대,14,1184.5860655737704,2358.0860655737706,0.0,0.0,1184.5860655737704,2358.0860655737706,주거 유출·귀가형,55421.29098360656,0.02137420555439907,0.04254837849719677
강변(동서울터미널),20-21시간대,15,894.3647540983607,1559.2745901639344,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.016137566235382553,0.028134938080478185
강변(동서울터미널),21-22시간대,16,725.938524590164,1301.377049180328,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.01309854952323096,0.02348153617650789
강변(동서울터미널),22-23시간대,17,473.6393442622951,1184.450819672131,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.008546162239389121,0.02137176523048674
강변(동서울터미널),23-24시간대,18,194.89344262295083,595.8237704918033,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.0035165807068730983,0.010750810021153172
강변(동서울터미널),24시이후,19,44.34426229508197,216.172131147541,0.0,0.0,0.0,0.0,주거 유출·귀가형,55421.29098360656,0.0008001304464054953,0.003900525002412593
강일,06시이전,0,123.03688524590164,28.290983606557376,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.009279792179145336,0.0021337865298504464
강일,06-07시간대,1,419.82377049180326,123.89754098360656,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.031664304035678714,0.009344705285225097
강일,07-08시간대,2,1333.5573770491803,258.46311475409834,1333.5573770491803,258.46311475409834,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.10058069410038781,0.019494023975810286
강일,08-09시간대,3,1089.9754098360656,384.97131147540983,1089.9754098360656,384.97131147540983,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.0822090486396995,0.029035632349477324
강일,09-10시간대,4,591.2950819672132,155.25819672131146,591.2950819672132,155.25819672131146,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.04459715853696987,0.011710015226760025
강일,10-11시간대,5,406.51229508196724,137.5737704918033,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.030660314661645073,0.010376205451835404
강일,11-12시간대,6,296.95081967213116,150.12704918032787,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.02239687625769143,0.011323009470513068
강일,12-13시간대,7,292.97131147540983,227.25819672131146,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.022096730419579772,0.017140460215375502
강일,13-14시간대,8,286.1885245901639,207.58196721311475,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.02158515332166546,0.015656422966380576
강일,14-15시간대,9,234.50819672131146,242.79508196721312,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.017687275856590256,0.018312296335129676
강일,15-16시간대,10,282.53688524590166,333.78688524590166,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.021309736285869903,0.025175157197905224
강일,16-17시간대,11,320.0450819672131,374.6024590163934,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.024138711270831698,0.028253583976230675
강일,17-18시간대,12,358.23770491803276,584.483606557377,0.0,0.0,358.23770491803276,584.483606557377,주거 유출·귀가형,13258.581967213115,0.02701930763062835,0.044083417668852896
강일,18-19시간대,13,371.2418032786885,836.3565573770492,0.0,0.0,371.2418032786885,836.3565573770492,주거 유출·귀가형,13258.581967213115,0.028000113752490653,0.06308039271810958
강일,19-20시간대,14,159.15983606557376,807.7786885245902,0.0,0.0,159.15983606557376,807.7786885245902,주거 유출·귀가형,13258.581967213115,0.01200428797432161,0.06092496848623255
강일,20-21시간대,15,109.84836065573771,448.2172131147541,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.008285076105980229,0.03380581831625294
강일,21-22시간대,16,79.28688524590164,404.9549180327869,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.005980042620090792,0.0305428528506436
강일,22-23시간대,17,62.58606557377049,358.3524590163934,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.004720419252114467,0.027027962711438987
강일,23-24시간대,18,27.049180327868854,237.36065573770492,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.002040126191078219,0.017902416436740322
강일,24시이후,19,12.049180327868852,99.61065573770492,0.0,0.0,0.0,0.0,주거 유출·귀가형,13258.581967213115,0.0009087834851166612,0.007512919253660017
개롱,06시이전,0,147.5655737704918,30.331967213114755,0.0,0.0,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.009716663432816287,0.0019972511821994485
개롱,06-07시간대,1,423.5614754098361,103.36065573770492,0.0,0.0,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.027890003030554087,0.0068059282279516395
개롱,07-08시간대,2,1047.1434426229507,325.32377049180326,1047.1434426229507,325.32377049180326,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.06895063759025882,0.02142140272825429
개롱,08-09시간대,3,1009.5,687.3401639344262,1009.5,687.3401639344262,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.06647195199256907,0.04525888299119736
개롱,09-10시간대,4,531.6352459016393,337.9344262295082,531.6352459016393,337.9344262295082,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.03500627295010542,0.022251769150038875
개롱,10-11시간대,5,384.0409836065574,234.99590163934425,0.0,0.0,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.02528772048090549,0.015473636743160947
개롱,11-12시간대,6,334.4836065573771,246.06967213114754,0.0,0.0,0.0,0.0,주거 유출·귀가형,15186.856557377048,0.02202454505931979,0.016202804787249978
